-2983,-1665,125,10,0
-2958,-1679,128,10,0
-2944,-1708,132,10,0
-2897,-1706,148,10,0
-2854,-1681,155,10,-1
-2711,-1618,159,3,0
-2692,-1538,159,3,0
-2551,-1544,163,3,0
-2650,-1888,156,4,1
-2701,-1890,157,4,0
-2699,-1984,152,4,0
-2647,-1983,168,4,-1
-2778,-1904,153,3,0
-2778,-2108,153,3,0
-2721,-1891,158,4,1
-2771,-1888,151,4,0
-2768,-1924,153,4,0
-2725,-1927,154,4,-1
-2649,-1890,155,3,0
-2463,-1884,158,3,0
-2464,-2037,151,3,0
-2447,-2039,149,3,0
-2450,-2108,143,3,0
-2498,-2106,148,3,0
-2498,-2106,148,4,1
-2498,-2106,148,4,0
-2603,-2107,152,4,0
-2604,-1996,152,4,0
-2525,-1997,154,4,0
-2526,-2037,155,4,0
-2497,-2037,156,4,-1
-2497,-2037,156,3,0
-2465,-2040,159,3,0
-2619,-2193,147,10,1
-2676,-2153,152,10,0
-2694,-2137,156,10,0
-2749,-2118,154,10,0
-2771,-2104,153,10,0
-2807,-2114,155,10,0
-2848,-2174,119,10,0
-2820,-2223,69,10,0
-2760,-2252,58,10,-1
-2960,-2403,16,6,1
-2842,-2436,27,6,0
-2807,-2429,15,6,0
-2783,-2356,27,6,0
-2765,-2298,20,6,0
-2627,-2324,122,6,0
-2537,-2401,131,6,0
-2544,-2455,62,6,0
-2532,-2553,28,6,0
-2407,-2742,11,6,0
-2374,-2799,17,6,0
-2429,-2855,11,6,0
-2480,-2853,12,6,0
-2575,-2826,11,6,0
-2732,-2763,6,6,0
-2782,-2728,10,6,0
-2753,-2609,16,6,0
-2774,-2604,17,6,0
-2793,-2686,9,6,0
-2834,-2632,13,6,0
-2966,-2587,11,6,-1
-2967,-2586,11,6,1
-3067,-2511,32,6,0
-3109,-2496,33,6,0
-3146,-2529,12,6,0
-3320,-2588,10,6,0
-3523,-2605,10,6,0
-3634,-2635,11,6,0
-3660,-2474,18,6,0
-3524,-2423,12,6,0
-3488,-2386,12,6,0
-3393,-2359,104,6,0
-3184,-2363,14,6,0
-3076,-2389,14,6,0
-2979,-2382,11,6,0
-2910,-2406,17,6,0
-2871,-2437,18,6,-1
-2224,-2334,124,7,0
-2228,-2521,105,7,0
-2265,-2619,86,7,0
-2372,-2692,34,7,0
-2354,-2796,18,7,0
-2411,-2865,15,7,0
-2501,-2867,15,7,0
-2584,-2958,47,7,0
-2577,-3071,49,7,0
-2501,-3198,25,7,0
-2576,-3339,19,7,0
-2780,-3387,19,4,1
-2897,-3366,19,4,0
-2906,-3430,22,4,0
-2794,-3453,19,4,-1
-2765,-2608,17,7,0
-2853,-3010,19,7,0
-2820,-3223,16,7,0
-2740,-3296,19,7,0
-2550,-3344,20,7,0
-2050,-3434,39,7,0
-2208,-3304,41,3,0
-2220,-3395,29,3,0
-27,3040,74,2,1
-101,3785,74,2,0
-23,3767,71,2,0
39,3055,74,2,-1
-24,3798,72,2,1
-11,4530,73,2,0
-124,4516,74,2,0
-112,3697,73,2,-1
-17,4474,72,2,1
-77,4940,74,2,0
-121,5065,74,2,0
-176,5159,74,2,0
-296,5284,74,2,0
-433,5366,74,2,0
-523,5399,74,2,0
-601,5404,74,2,0
-611,5300,74,2,0
-511,5280,74,2,0
-420,5249,74,2,0
-352,5206,74,2,0
-270,5110,74,2,0
-202,4985,74,2,0
-157,4837,74,2,0
-131,4696,74,2,0
-123,4476,74,2,-1
-586,5398,74,2,1
-813,5364,74,2,0
-1008,5283,74,2,0
-1156,5159,74,2,0
-1283,5003,74,2,0
-1578,4536,74,2,0
-1500,4456,74,2,0
-1215,4887,74,2,0
-1133,5014,72,2,0
-1047,5130,71,2,0
-957,5203,74,2,0
-792,5277,74,2,0
-701,5301,74,2,0
-570,5295,74,2,-1
-1369,4670,74,7,0
-1305,4397,154,7,0
-1415,4291,199,7,0
-1525,4237,189,7,0
-1629,4031,235,7,0
-1430,4123,257,7,0
-1320,4175,278,7,0
-1204,4226,300,7,0
-1028,3949,326,7,0
-1190,3663,328,10,1
-1116,3706,327,10,0
-1011,3799,318,10,0
-1007,3838,314,10,0
-998,3897,323,10,0
-1034,3934,322,10,0
-1121,4016,313,10,0
-1146,4056,321,10,0
-1238,4167,301,10,0
-1251,4170,299,10,0
-1272,4192,294,10,0
-1299,4188,281,10,0
-1630,3964,249,10,0
-1792,3892,278,10,0
-1900,3842,302,10,0
-1912,3811,350,10,0
-1686,3853,338,10,0
-1518,3925,333,10,0
-1437,3987,334,10,0
-1352,3976,371,10,0
-1234,4118,412,10,0
-1058,3870,407,10,0
-1223,3809,392,10,0
-1216,3672,338,10,-1
-1590,4524,74,2,1
-1697,4431,74,2,0
-1851,4348,74,2,0
-1992,4281,74,2,0
-2203,4219,74,2,0
-2440,4238,74,2,0
-2660,4234,74,2,0
-2658,4129,74,2,0
-2147,4172,74,2,0
-1898,4221,74,2,0
-1750,4265,74,2,0
-1588,4374,74,2,0
-1491,4471,74,2,-1
-73,5308,63,10,1
-59,5202,54,10,0
9,5134,52,10,0
98,5013,58,10,0
172,5127,57,10,0
245,5234,38,10,0
249,5308,21,10,0
227,5358,21,10,0
135,5454,43,10,0
46,5428,51,10,0
-33,5461,55,10,-1
-26,4694,73,7,0
390,5000,41,7,0
578,5113,33,7,0
735,5168,31,7,0
912,5193,31,7,0
1109,5221,31,7,0
1095,5317,31,7,0
1100,5418,25,7,0
1299,5350,0,9,0
1268,5246,31,9,0
1269,5148,34,9,0
1245,5091,0,9,0
-1915,3811,350,2,0
-2690,3897,0,1,0
-1904,3814,0,1,0
-1814,3682,363,1,0
-1767,3532,374,1,0
-1659,3356,333,1,0
-1534,3275,286,1,0
-1451,3218,251,1,0
-1480,3132,248,1,0
-1670,3052,315,1,0
-1949,3200,445,1,0
-2043,3171,466,1,0
-2086,2967,466,1,0
-2025,2891,449,1,0
-2041,2618,488,1,0
-2017,2406,497,1,0
-1901,2210,426,1,0
-1770,1843,388,1,0
-1667,1718,362,1,0
-1610,1518,381,1,0
-1555,1338,403,1,0
-1576,1077,447,1,0
-1548,947,412,1,0
-1530,852,413,1,0
-1515,827,416,1,0
-1504,918,414,4,1
-1462,920,413,4,0
-1469,1041,413,4,0
-1514,1043,413,4,-1
-1514,1043,413,3,0
-1564,1043,429,3,0
-1504,920,414,8,0
-1502,803,415,8,0
-1440,697,415,8,0
-1309,695,414,8,0
-1301,756,413,8,0
-1297,699,426,8,0
-1273,699,420,8,0
-1242,728,425,8,0
-1242,728,425,4,1
-1326,816,413,4,0
-1270,870,413,4,0
-1266,936,413,4,0
-1256,939,415,4,0
-1254,963,415,4,0
-1268,963,412,4,0
-1266,1001,413,4,0
-1318,1003,419,4,0
-1312,1110,401,4,0
-1146,1126,381,4,0
-991,1031,346,4,0
-993,898,346,4,0
-1023,794,346,4,0
-1106,729,380,4,0
-1204,748,381,4,0
-1235,722,411,4,-1
-794,1066,280,8,0
-609,1067,285,8,0
-596,1372,281,8,0
-801,1370,283,8,0
-800,1334,281,8,0
-789,1457,283,4,1
-787,1511,283,4,0
-687,1508,283,4,0
-689,1458,283,4,-1
-801,1296,280,8,0
-802,1105,288,8,0
-1037,1082,346,7,0
-781,1082,283,7,0
-1460,663,442,1,0
-1481,464,441,1,0
-1409,435,405,1,0
-1400,348,446,1,0
-1386,190,366,1,0
-1489,201,399,1,0
-1593,113,389,1,0
-1677,-24,353,1,0
-1670,-166,330,1,0
-1656,-410,332,1,0
-1812,-584,380,1,0
-1845,-839,380,1,0
-1834,-1007,411,1,0
-1814,-1270,361,1,0
-1804,-1402,334,1,0
-1809,-1530,305,1,0
-1880,-1640,310,1,0
-2068,-1563,310,1,0
-2246,-1583,247,1,0
-2307,-1615,193,1,0
-2392,-1578,163,1,0
-2456,-1464,230,1,0
-2640,-1287,265,1,0
-2638,-1036,242,1,0
-2759,-1068,259,1,0
-3022,-1171,206,1,0
-3117,-1237,192,1,0
-3158,-1381,175,1,0
-3292,-1291,93,1,0
-3882,-1677,94,1,0
-3968,-1892,126,1,0
-4227,-2261,227,1,0
-4317,-2241,243,1,0
-4328,-2167,242,1,0
-4434,-2207,246,1,0
-4974,-2355,268,1,0
-4974,-2355,268,10,1
-4572,-2641,265,10,0
-4420,-2734,258,10,0
-4524,-2868,286,10,0
-4680,-2940,332,10,0
-4637,-3117,322,10,0
-4539,-3282,291,10,0
-4587,-3407,317,10,0
-4546,-3514,318,10,0
-4678,-3922,345,10,0
-4533,-3992,312,10,-1
-4547,-4140,301,1,0
-4479,-4231,285,1,0
-4343,-4435,252,1,0
-4308,-4647,214,1,0
-4256,-4816,232,1,0
-4272,-4950,261,1,0
-4155,-5164,334,1,0
-4006,-5320,316,1,0
-3734,-5592,393,1,0
-3676,-5709,283,1,0
-3676,-5709,283,6,1
-3544,-5903,276,6,0
-3642,-6060,277,6,0
-3805,-6251,280,6,0
-3474,-6707,280,6,0
-3384,-6914,283,6,-1
-3452,-5989,276,6,1
-3303,-6026,280,6,0
-3286,-6096,276,6,0
-3342,-6282,278,6,0
-3296,-6318,279,6,0
-3229,-6215,279,6,0
-3137,-6219,279,6,0
-3193,-6399,278,6,0
-3217,-6572,280,6,0
-3350,-6649,279,6,0
-3470,-6483,279,6,0
-3631,-6294,280,6,0
-3621,-6139,277,6,-1
-3383,-6915,283,1,0
-3271,-6881,309,1,0
-3180,-6928,279,1,0
-3053,-7045,236,1,0
-2963,-7128,233,1,0
-2960,-7222,188,1,0
-2961,-7306,190,1,0
-2926,-7443,214,1,0
-3018,-7550,192,1,0
-3170,-7558,200,1,0
228,-1306,75,7,0
402,-1164,35,7,0
792,-959,17,7,0
971,-744,24,7,0
1268,-493,18,7,0
541,359,106,11,0
501,147,126,11,0
453,65,137,11,0
404,52,110,11,0
459,-93,178,11,0
407,-200,162,11,0
368,-256,128,11,0
296,-316,87,11,0
341,-344,107,11,0
547,-987,34,11,0
804,-867,41,11,0
920,-787,24,11,0
905,-653,32,11,0
938,-513,23,11,0
1000,-402,64,11,0
1183,-367,39,11,0
182,881,74,2,1
182,1213,74,2,0
167,1678,74,2,0
163,1794,74,2,0
4,1775,74,2,0
41,1190,74,2,0
57,700,74,2,0
56,680,74,2,-1
13,1501,74,7,0
-248,1856,79,7,0
-309,2044,82,7,0
-373,2524,88,7,0
-398,2642,91,7,0
-438,2740,96,7,0
-502,2815,103,7,0
-543,2825,107,7,0
-611,2838,115,7,0
-683,2819,122,7,0
-738,2767,128,7,0
-767,2697,133,7,0
-762,2598,136,7,0
-720,2269,150,7,0
-726,2087,159,7,0
-758,1953,167,7,0
-859,1853,184,7,0
-966,1838,200,7,0
-1088,1907,219,7,0
-1133,1978,229,7,0
-1171,2174,247,7,0
-1184,2360,262,7,0
-1210,2542,282,7,0
-1256,2591,291,7,0
-1318,2623,302,7,0
-1386,2620,311,7,0
-1457,2587,322,7,0
-1513,2512,331,7,0
-1511,2409,336,7,0
-1413,1789,364,7,0
-1392,1329,399,7,0
-1392,1018,413,7,0
-1311,1236,393,4,1
-1310,1347,382,4,0
-1231,1349,383,4,0
-1237,1234,376,4,-1
163,1794,74,2,1
88,2685,74,2,0
61,2843,75,2,0
43,3032,74,2,0
-34,3101,74,2,0
-37,3067,74,2,0
-154,3036,74,2,0
-54,2871,74,2,0
-20,2754,74,2,0
-3,2575,74,2,0
6,2085,74,2,0
4,1778,74,2,-1
1027,2837,54,7,0
1243,2855,44,7,0
1258,2681,60,4,1
1384,2690,44,4,0
1354,3031,14,4,0
1232,3025,29,4,-1
1656,2275,21,7,0
1232,3047,12,10,1
1232,3047,12,6,1
1230,3214,13,6,0
1244,3373,13,6,0
1236,3399,13,6,0
1204,3438,13,6,0
1201,3510,13,6,0
1229,3567,13,6,0
1279,3596,12,6,0
1359,3610,13,6,0
1450,3602,13,6,0
1524,3553,13,6,0
1578,3484,13,6,0
1604,3393,13,6,0
1591,3352,13,6,0
1608,3286,13,6,0
1728,3316,11,6,0
1680,3487,22,6,0
1588,3605,9,6,0
1492,3731,13,6,0
1415,3753,13,6,0
1396,3711,13,6,0
1318,3710,13,6,0
1318,3710,13,6,0
1235,3697,13,6,0
1176,3684,14,6,0
1100,3716,13,6,0
1018,3787,13,6,0
1007,3780,13,6,0
1071,3672,13,6,0
1111,3598,13,6,0
1137,3534,13,6,0
1158,3452,13,6,0
1163,3401,13,6,0
1155,3323,12,6,0
1140,3309,12,6,0
1114,3291,13,6,0
1092,3265,12,6,0
1094,3227,13,6,0
1177,3017,13,6,-1
1599,3269,14,7,0
1764,3335,14,7,0
1571,3111,12,6,0
1603,3217,14,6,0
1643,3273,17,6,0
1747,3292,13,6,0
1784,3363,11,6,0
1756,3483,12,6,0
1658,3773,12,6,0
1529,3934,13,6,0
1430,4048,13,6,0
1430,4048,13,6,1
1430,4048,13,6,0
1408,3975,13,6,0
1326,4009,11,6,0
1251,4084,13,6,0
1219,4104,12,6,0
1211,4142,12,6,0
1179,4188,13,6,0
1149,4206,13,6,0
1128,4224,12,6,0
1116,4256,12,6,0
1111,4288,11,6,0
1108,4361,12,6,0
1073,4498,12,6,0
1073,4603,12,6,0
1073,4622,11,6,0
1150,4643,13,6,-1
1150,4643,13,6,0
1150,4643,13,6,0
1071,4687,11,6,0
1087,4790,12,6,0
1144,4877,14,6,0
1125,4960,14,11,0
888,4675,18,4,1
855,4687,17,4,0
874,4749,20,4,0
908,4739,18,4,-1
867,4659,19,4,1
842,4565,20,4,0
910,4547,21,4,0
915,4569,22,4,0
941,4558,19,4,0
957,4616,18,4,0
930,4625,23,4,0
934,4643,18,4,-1
808,4548,18,4,1
812,4563,17,4,0
826,4562,17,4,0
826,4543,20,4,-1
1006,4175,13,6,1
978,4291,13,6,0
911,4400,13,6,0
885,4411,13,6,0
873,4390,13,6,0
868,4375,13,6,0
891,4331,13,6,0
892,4252,14,6,0
915,4144,14,6,0
961,4127,17,6,0
983,4142,11,6,-1
877,3602,13,6,1
861,3544,14,6,1
900,3470,14,6,0
951,3412,20,6,0
1000,3403,13,6,0
1048,3411,14,6,0
1051,3430,14,6,0
1019,3456,13,6,0
951,3546,13,6,0
928,3565,13,6,-1
1368,3050,14,6,1
1396,3077,13,6,0
1455,3013,13,6,0
1441,2962,13,6,0
1431,2950,13,6,0
1423,2922,12,6,0
1503,2885,13,6,0
1527,2843,13,6,0
1539,2719,13,6,0
1485,2628,13,6,0
1431,2609,13,6,0
1369,2556,13,6,0
1341,2561,13,6,0
1327,2613,13,6,0
1366,2723,15,6,0
1387,2769,14,6,-1
1576,3133,11,6,0
1585,2972,9,6,0
1636,2877,8,6,0
1647,2785,10,6,0
1691,2653,11,6,0
1690,2572,12,6,0
1679,2445,12,6,0
1677,2322,11,6,0
1664,2083,11,6,0
1675,1901,12,6,0
1687,1798,9,6,0
1688,1743,16,6,0
1688,1672,11,6,0
1646,1626,12,6,0
1554,1522,10,6,0
1441,1397,11,6,0
1361,1212,11,6,0
1319,1021,10,6,0
1304,819,10,6,0
1348,682,11,6,0
1397,573,12,6,0
1417,482,11,6,0
1448,389,13,6,0
1489,290,11,6,0
1516,204,12,6,0
1525,98,11,6,0
1528,-145,13,6,0
1482,-333,11,6,0
1429,-439,11,6,0
1426,-598,11,6,0
1430,-700,10,6,0
1417,-792,12,6,0
1419,-885,11,6,0
1405,-1094,12,6,0
1382,-1250,11,6,0
1486,-1280,17,4,1
1362,-1281,18,4,0
1362,-1397,18,4,0
1482,-1397,20,4,-1
1353,-1273,18,7,0
1327,-1279,18,7,0
1292,-1586,17,7,0
1650,-1630,17,7,0
1292,-1586,18,7,0
1265,-1839,18,7,0
1295,-1829,18,7,0
1295,-1843,18,4,1
1295,-1843,18,4,0
1295,-1843,18,4,0
1287,-1958,18,4,0
1413,-1965,18,4,0
1422,-1853,18,4,-1
1298,-1911,47,7,0
1155,-1906,54,7,0
1084,-1925,81,7,0
1069,-1964,88,7,0
1290,-1965,12,6,0
1282,-2288,12,6,0
1216,-2868,13,6,0
1176,-2982,13,6,0
1065,-3059,11,6,0
65,-3350,15,7,0
46,-3438,13,7,0
11,-3511,17,7,0
59,-3621,17,7,0
187,-4024,61,9,0
363,-4136,61,9,0
464,-4206,61,9,0
471,-4466,61,8,0
466,-4555,65,8,0
498,-4521,65,9,0
611,-4674,61,9,0
579,-4924,62,9,0
482,-4429,61,2,1
562,-4519,61,2,0
636,-4695,61,2,0
639,-4892,61,2,0
477,-5113,61,2,0
354,-5254,61,2,0
358,-5353,61,2,0
290,-5356,63,2,0
304,-5869,61,2,0
559,-5862,61,2,0
556,-5349,63,2,0
408,-5347,61,2,0
410,-5272,61,2,0
422,-5254,61,2,0
560,-5109,61,2,0
590,-5094,61,2,0
638,-5089,61,2,0
638,-5089,61,2,0
847,-5116,61,2,0
829,-4836,61,2,0
773,-4599,61,2,0
669,-4429,61,2,0
502,-4268,61,2,-1
295,-4576,61,8,0
288,-5176,61,8,0
290,-5844,63,8,0
266,-5878,61,4,1
269,-6591,61,4,0
579,-6589,61,4,0
578,-5880,61,4,-1
261,-2391,73,4,1
228,-2393,74,4,0
233,-2462,74,4,0
266,-2457,74,4,-1
208,-2474,74,4,1
201,-2445,74,4,0
134,-2455,74,4,0
139,-2486,74,4,-1
84,-2504,74,8,0
284,-2468,72,8,0
304,-2236,74,8,0
-314,-2564,72,2,1
-347,-2964,71,2,0
-462,-2958,71,2,0
-467,-2867,71,2,0
-566,-2863,71,2,0
-546,-2580,71,2,-1
-561,-2703,70,4,1
-595,-2703,71,4,0
-593,-2804,71,4,0
-567,-2811,71,4,-1
-617,-2873,71,4,1
-614,-2988,71,4,0
-480,-2986,71,4,0
-480,-2875,71,4,-1
-690,-2989,72,4,1
-803,-2983,72,4,0
-800,-2881,71,4,0
-816,-2881,71,4,0
-809,-2841,75,4,0
-797,-2840,83,4,0
-794,-2735,72,4,0
-681,-2740,71,4,-1
-681,-2740,71,8,0
-682,-2588,71,8,0
-910,-2761,75,4,1
-991,-2754,77,4,0
-990,-2714,83,4,0
-908,-2719,76,4,-1
-688,-2540,71,8,0
-689,-2412,64,8,0
-680,-2518,71,4,1
-649,-2520,72,4,0
-648,-2451,71,4,0
-681,-2450,72,4,-1
-790,-2595,75,3,0
-714,-2599,71,3,0
-637,-3063,70,8,0
-480,-3061,71,8,0
-480,-2985,71,8,0
-1015,-2846,74,4,1
-978,-2854,72,4,0
-985,-2919,77,4,0
-1021,-2910,73,4,-1
-917,-2964,77,8,0
-887,-2997,78,8,0
-1050,-2757,79,4,1
-1047,-2673,82,4,0
-1132,-2670,80,4,0
-1130,-2752,78,4,-1
-859,-2984,73,8,0
-798,-2988,71,8,0
-717,-3366,22,7,0
-807,-3562,16,7,0
-830,-3487,6,6,1
